Order_ID,Date,Region,Category,Product,Quantity,Unit_Price,Sales,Customer_Review
ORD1877,2025-01-25,South,Clothing,Jeans,10,281.39,2813.9,"This is amazing, exactly what I needed."
ORD2195,2025-01-25,West,Electronics,Laptop,18,483.46,8702.28,"Excellent value for money, very satisfied."
ORD1964,2025-01-25,Central,Home & Kitchen,Cookware Set,10,488.99,4889.9,"Average product, nothing special about it."
ORD1014,2025-01-25,West,Books,Fiction Novel,20,498.1,9962.0,"Absolutely love this product, works perfectly!"
ORD1356,2025-01-27,Central,Books,Self-Help Book,14,101.02,1414.28,"Average product, nothing special about it."
ORD1790,2025-01-27,West,Clothing,Sneakers,8,333.73,2669.84,"Average product, nothing special about it."
ORD1274,2025-01-27,East,Clothing,T-Shirt,8,228.9,1831.2,"Superb build quality, very happy with the purchase."
ORD1067,2025-01-27,South,Clothing,Jeans,5,356.15,1780.75,"Fantastic experience, product is top notch."
ORD1812,2025-01-28,North,Clothing,Cap,7,156.45,1095.15,"Great quality and fast delivery, highly recommend."
ORD2273,2025-01-28,Central,Clothing,Sneakers,18,391.89,7054.02,"This is amazing, exactly what I needed."
ORD2485,2025-01-28,Central,Electronics,Laptop,16,19.24,307.84,Really impressed with the performance and design.
ORD1848,2025-01-29,North,Sports,Yoga Mat,11,270.15,2971.65,"This is amazing, exactly what I needed."
ORD2399,2025-01-29,West,Electronics,Smartphone,7,248.95,1742.65,"Superb build quality, very happy with the purchase."
ORD1200,2025-01-30,South,Books,Cookbook,3,193.71,581.13,"Great quality and fast delivery, highly recommend."
ORD1469,2025-01-30,North,Electronics,Laptop,2,89.82,179.64,"Average product, nothing special about it."
ORD1385,2025-01-30,West,Electronics,Smartphone,4,128.13,512.52,"It's okay, does the job as expected."
ORD1748,2025-01-31,West,Clothing,T-Shirt,17,66.76,1134.92,"Absolutely love this product, works perfectly!"
ORD2101,2025-02-01,Central,Electronics,Smartphone,17,193.39,3287.63,"Exceeded my expectations, will buy again."
ORD2343,2025-02-02,Central,Sports,Running Shoes,1,284.85,284.85,"Poor quality, would not recommend this to anyone."
ORD1534,2025-02-02,Central,Books,Self-Help Book,8,260.35,2082.8,"Decent quality for the price, acceptable."
ORD2448,2025-02-02,Central,Sports,Yoga Mat,1,294.46,294.46,Really impressed with the performance and design.
ORD1030,2025-02-03,North,Clothing,Sneakers,9,463.99,4175.91,"Decent quality for the price, acceptable."
ORD2137,2025-02-04,Central,Home & Kitchen,Blender,6,48.02,288.12,"Decent quality for the price, acceptable."
ORD2205,2025-02-04,East,Sports,Cricket Bat,13,45.19,587.47,"Decent quality for the price, acceptable."
ORD2123,2025-02-04,West,Clothing,Jacket,6,494.9,2969.4,"Fantastic experience, product is top notch."
ORD1647,2025-02-05,East,Clothing,T-Shirt,3,276.16,828.48,"This is amazing, exactly what I needed."
ORD1353,2025-02-05,Central,Books,Biography,19,65.97,1253.43,Really impressed with the performance and design.
ORD1759,2025-02-05,East,Books,Cookbook,6,352.81,2116.86,"Decent quality for the price, acceptable."
ORD2362,2025-02-05,Central,Books,Fiction Novel,9,420.3,3782.7,"Superb build quality, very happy with the purchase."
ORD2060,2025-02-06,West,Sports,Football,18,49.76,895.68,Bad customer service and defective item received.
ORD2390,2025-02-06,North,Sports,Football,10,351.26,3512.6,"Great quality and fast delivery, highly recommend."
ORD2144,2025-02-08,Central,Books,Self-Help Book,14,69.19,968.66,"Superb build quality, very happy with the purchase."
ORD1139,2025-02-08,North,Books,Cookbook,1,139.58,139.58,"Superb build quality, very happy with the purchase."
ORD2029,2025-02-08,Central,Books,Comic Book,9,296.31,2666.79,"Works fine, but packaging could be better."
ORD1333,2025-02-09,North,Clothing,Jacket,11,422.39,4646.29,"Superb build quality, very happy with the purchase."
ORD2311,2025-02-09,North,Books,Self-Help Book,14,343.15,4804.1,"Product stopped working after two days, frustrating."
ORD1674,2025-02-10,West,Home & Kitchen,Air Fryer,1,365.89,365.89,"Product stopped working after two days, frustrating."
ORD2174,2025-02-11,South,Clothing,Jacket,10,13.15,131.5,Really impressed with the performance and design.
ORD1335,2025-02-11,South,Sports,Running Shoes,11,152.81,1680.91,"Works fine, but packaging could be better."
ORD1447,2025-02-11,East,Sports,Yoga Mat,16,249.66,3994.56,"It's okay, does the job as expected."
ORD1388,2025-02-11,North,Clothing,T-Shirt,17,150.38,2556.46,"Works fine, but packaging could be better."
ORD1608,2025-02-12,North,Clothing,Jacket,11,47.25,519.75,"Not worth the money, quality is really bad."
ORD1012,2025-02-12,Central,Books,Biography,12,117.47,1409.64,"Product stopped working after two days, frustrating."
ORD1061,2025-02-13,West,Clothing,Sneakers,8,82.31,658.48,"It's okay, does the job as expected."
ORD2330,2025-02-14,East,Electronics,Laptop,14,429.93,6019.02,"Poor quality, would not recommend this to anyone."
ORD1400,2025-02-14,North,Clothing,Cap,3,439.73,1319.19,"Terrible experience, delivery was delayed a lot."
ORD1905,2025-02-14,West,Electronics,Smartphone,19,489.01,9291.19,"Average product, nothing special about it."
ORD1950,2025-02-14,North,Sports,Dumbbells,7,317.87,2225.09,"Great quality and fast delivery, highly recommend."
ORD1618,2025-02-14,East,Sports,Running Shoes,9,230.86,2077.74,"It is what it is, meets basic requirements."
ORD1273,2025-02-14,North,Books,Cookbook,4,100.54,402.16,"Superb build quality, very happy with the purchase."
ORD2145,2025-02-15,North,Home & Kitchen,Coffee Maker,11,15.87,174.57,"Excellent value for money, very satisfied."
ORD2443,2025-02-18,East,Electronics,Wireless Earbuds,16,491.52,7864.32,"Product stopped working after two days, frustrating."
ORD1088,2025-02-18,South,Electronics,Laptop,8,160.04,1280.32,"Works fine, but packaging could be better."
ORD2165,2025-02-18,West,Books,Cookbook,14,470.74,6590.36,"Terrible experience, delivery was delayed a lot."
ORD1174,2025-02-18,Central,Books,Biography,14,151.86,2126.04,"Superb build quality, very happy with the purchase."
ORD1477,2025-02-18,West,Home & Kitchen,Vacuum Cleaner,13,371.0,4823.0,"It is what it is, meets basic requirements."
ORD1908,2025-02-18,Central,Home & Kitchen,Air Fryer,16,260.59,4169.44,Really impressed with the performance and design.
ORD2216,2025-02-19,South,Electronics,Bluetooth Speaker,1,202.96,202.96,"Product stopped working after two days, frustrating."
ORD1056,2025-02-19,East,Books,Comic Book,18,418.53,7533.54,"Excellent value for money, very satisfied."
ORD1266,2025-02-20,South,Electronics,Bluetooth Speaker,16,243.95,3903.2,"This is amazing, exactly what I needed."
ORD1937,2025-02-20,North,Books,Cookbook,12,339.12,4069.44,"Not worth the money, quality is really bad."
ORD2238,2025-02-20,East,Home & Kitchen,Blender,11,424.17,4665.87,"It's okay, does the job as expected."
ORD1029,2025-02-20,South,Electronics,Smartphone,16,245.87,3933.92,"Very disappointed, product broke within a week."
ORD1903,2025-02-21,Central,Sports,Dumbbells,10,492.63,4926.3,"Great quality and fast delivery, highly recommend."
ORD1959,2025-02-22,South,Clothing,Sneakers,5,24.1,120.5,"Poor quality, would not recommend this to anyone."
ORD1725,2025-02-23,West,Books,Biography,15,48.91,733.65,"Average product, nothing special about it."
ORD1582,2025-02-24,South,Sports,Dumbbells,20,79.93,1598.6,"Average product, nothing special about it."
ORD2350,2025-02-24,West,Sports,Cricket Bat,12,182.58,2190.96,"Superb build quality, very happy with the purchase."
ORD1381,2025-02-25,South,Home & Kitchen,Coffee Maker,20,346.42,6928.4,"Very disappointed, product broke within a week."
ORD1367,2025-02-25,South,Books,Fiction Novel,2,496.32,992.64,"Poor quality, would not recommend this to anyone."
ORD1527,2025-02-26,South,Sports,Dumbbells,20,353.01,7060.2,"Decent quality for the price, acceptable."
ORD1637,2025-02-26,East,Sports,Running Shoes,9,86.3,776.7,"Exceeded my expectations, will buy again."
ORD1516,2025-02-26,West,Electronics,Wireless Earbuds,2,282.99,565.98,"Great quality and fast delivery, highly recommend."
ORD1607,2025-02-26,East,Clothing,Jeans,12,263.09,3157.08,"This is amazing, exactly what I needed."
ORD2356,2025-02-26,West,Electronics,Laptop,13,13.73,178.49,"Excellent value for money, very satisfied."
ORD1642,2025-02-26,East,Home & Kitchen,Cookware Set,7,428.21,2997.47,"This is amazing, exactly what I needed."
ORD1265,2025-02-27,North,Clothing,T-Shirt,11,361.51,3976.61,"Exceeded my expectations, will buy again."
ORD1305,2025-02-27,East,Clothing,Jacket,2,285.64,571.28,"Exceeded my expectations, will buy again."
ORD1329,2025-02-27,East,Sports,Yoga Mat,13,391.79,5093.27,"It is what it is, meets basic requirements."
ORD1450,2025-02-27,Central,Electronics,Laptop,19,121.48,2308.12,"Fantastic experience, product is top notch."
ORD1157,2025-02-27,South,Sports,Cricket Bat,11,415.44,4569.84,"Great quality and fast delivery, highly recommend."
ORD1744,2025-02-27,East,Home & Kitchen,Blender,3,253.56,760.68,Really impressed with the performance and design.
ORD1736,2025-02-27,West,Clothing,Cap,2,173.56,347.12,"Average product, nothing special about it."
ORD1068,2025-03-01,West,Home & Kitchen,Cookware Set,2,111.35,222.7,"Absolutely love this product, works perfectly!"
ORD1345,2025-03-01,East,Sports,Yoga Mat,3,66.87,200.61,"Poor quality, would not recommend this to anyone."
ORD1535,2025-03-02,West,Electronics,Smartwatch,11,483.26,5315.86,"This is amazing, exactly what I needed."
ORD1843,2025-03-03,North,Clothing,Cap,2,29.63,59.26,"Absolutely love this product, works perfectly!"
ORD1002,2025-03-05,Central,Books,Self-Help Book,8,230.11,1840.88,"Absolutely love this product, works perfectly!"
ORD1858,2025-03-06,East,Clothing,Sneakers,15,371.48,5572.2,"Excellent value for money, very satisfied."
ORD2302,2025-03-07,Central,Sports,Yoga Mat,17,293.16,4983.72,"Average product, nothing special about it."
ORD1716,2025-03-08,South,Home & Kitchen,Air Fryer,10,310.44,3104.4,"Exceeded my expectations, will buy again."
ORD2225,2025-03-08,Central,Home & Kitchen,Coffee Maker,3,279.43,838.29,"Exceeded my expectations, will buy again."
ORD1472,2025-03-09,East,Books,Cookbook,13,427.28,5554.64,"Excellent value for money, very satisfied."
ORD1454,2025-03-09,North,Clothing,Jeans,3,494.26,1482.78,"Exceeded my expectations, will buy again."
ORD1203,2025-03-09,Central,Books,Comic Book,4,390.32,1561.28,"Great quality and fast delivery, highly recommend."
ORD2159,2025-03-10,South,Clothing,Jeans,6,306.87,1841.22,Really impressed with the performance and design.
ORD1900,2025-03-10,West,Clothing,Jacket,7,261.98,1833.86,"Superb build quality, very happy with the purchase."
ORD1089,2025-03-11,East,Books,Comic Book,18,172.09,3097.62,"Decent quality for the price, acceptable."
ORD1503,2025-03-12,East,Home & Kitchen,Vacuum Cleaner,4,56.55,226.2,"It's okay, does the job as expected."
ORD1755,2025-03-12,North,Sports,Yoga Mat,13,97.7,1270.1,"It is what it is, meets basic requirements."
ORD1733,2025-03-13,East,Sports,Football,20,425.42,8508.4,"Superb build quality, very happy with the purchase."
ORD1872,2025-03-13,South,Home & Kitchen,Air Fryer,12,199.2,2390.4,"Superb build quality, very happy with the purchase."
ORD1374,2025-03-14,North,Sports,Cricket Bat,7,497.89,3485.23,Bad customer service and defective item received.
ORD2237,2025-03-14,East,Books,Cookbook,17,471.42,8014.14,"Poor quality, would not recommend this to anyone."
ORD2295,2025-03-14,South,Books,Self-Help Book,17,174.07,2959.19,"Fantastic experience, product is top notch."
ORD2351,2025-03-14,West,Electronics,Smartphone,12,96.68,1160.16,"It is what it is, meets basic requirements."
ORD2098,2025-03-15,Central,Home & Kitchen,Vacuum Cleaner,8,461.3,3690.4,"It is what it is, meets basic requirements."
ORD1156,2025-03-16,Central,Sports,Football,4,398.62,1594.48,"Excellent value for money, very satisfied."
ORD1795,2025-03-18,East,Electronics,Bluetooth Speaker,20,459.84,9196.8,"Terrible experience, delivery was delayed a lot."
ORD1684,2025-03-18,South,Books,Fiction Novel,10,395.32,3953.2,"Superb build quality, very happy with the purchase."
ORD1980,2025-03-18,West,Electronics,Laptop,10,452.83,4528.3,"Decent quality for the price, acceptable."
ORD2161,2025-03-19,Central,Sports,Football,5,411.61,2058.05,"It's okay, does the job as expected."
ORD2407,2025-03-19,Central,Books,Biography,4,343.77,1375.08,"It's okay, does the job as expected."
ORD1930,2025-03-20,Central,Home & Kitchen,Cookware Set,19,366.04,6954.76,"Excellent value for money, very satisfied."
ORD2256,2025-03-20,North,Sports,Football,16,151.84,2429.44,"Fantastic experience, product is top notch."
ORD2192,2025-03-21,North,Clothing,T-Shirt,1,88.52,88.52,"Not worth the money, quality is really bad."
ORD1773,2025-03-21,West,Sports,Cricket Bat,18,113.5,2043.0,"Exceeded my expectations, will buy again."
ORD1108,2025-03-22,Central,Home & Kitchen,Coffee Maker,16,484.84,7757.44,"Fantastic experience, product is top notch."
ORD1173,2025-03-22,North,Electronics,Smartwatch,1,235.28,235.28,"Superb build quality, very happy with the purchase."
ORD2475,2025-03-23,East,Home & Kitchen,Coffee Maker,2,126.7,253.4,"Absolutely love this product, works perfectly!"
ORD1640,2025-03-23,Central,Clothing,Sneakers,13,132.45,1721.85,"Works fine, but packaging could be better."
ORD2494,2025-03-26,North,Sports,Cricket Bat,1,238.56,238.56,"Not worth the money, quality is really bad."
ORD1214,2025-03-26,West,Home & Kitchen,Air Fryer,13,176.13,2289.69,Really impressed with the performance and design.
ORD1135,2025-03-27,East,Electronics,Wireless Earbuds,2,293.99,587.98,"It's okay, does the job as expected."
ORD1945,2025-03-29,South,Electronics,Bluetooth Speaker,13,13.85,180.05,"Terrible experience, delivery was delayed a lot."
ORD1145,2025-03-30,South,Electronics,Laptop,15,475.77,7136.55,"Very disappointed, product broke within a week."
ORD1221,2025-03-30,East,Sports,Running Shoes,3,291.22,873.66,"Fantastic experience, product is top notch."
ORD1869,2025-04-01,South,Sports,Football,12,55.32,663.84,"Excellent value for money, very satisfied."
ORD1437,2025-04-02,East,Clothing,T-Shirt,1,139.95,139.95,"Great quality and fast delivery, highly recommend."
ORD1703,2025-04-04,East,Home & Kitchen,Cookware Set,18,74.57,1342.26,"It is what it is, meets basic requirements."
ORD1865,2025-04-04,East,Home & Kitchen,Coffee Maker,18,487.98,8783.64,"Great quality and fast delivery, highly recommend."
ORD1152,2025-04-04,West,Electronics,Wireless Earbuds,12,261.49,3137.88,"Excellent value for money, very satisfied."
ORD1286,2025-04-04,West,Sports,Running Shoes,13,194.07,2522.91,"It is what it is, meets basic requirements."
ORD1453,2025-04-04,North,Books,Self-Help Book,6,475.04,2850.24,"Excellent value for money, very satisfied."
ORD2270,2025-04-04,East,Books,Cookbook,4,456.32,1825.28,"Fantastic experience, product is top notch."
ORD1183,2025-04-05,North,Books,Comic Book,19,329.4,6258.6,Really impressed with the performance and design.
ORD1240,2025-04-05,East,Sports,Yoga Mat,8,79.03,632.24,"Fantastic experience, product is top notch."
ORD1350,2025-04-05,South,Electronics,Bluetooth Speaker,19,220.48,4189.12,"Excellent value for money, very satisfied."
ORD1692,2025-04-05,East,Home & Kitchen,Blender,16,21.15,338.4,"Excellent value for money, very satisfied."
ORD2346,2025-04-06,North,Home & Kitchen,Cookware Set,5,320.8,1604.0,"It is what it is, meets basic requirements."
ORD1199,2025-04-06,South,Sports,Yoga Mat,12,465.93,5591.16,"Fantastic experience, product is top notch."
ORD1323,2025-04-06,East,Home & Kitchen,Blender,16,121.79,1948.64,"Works fine, but packaging could be better."
ORD1184,2025-04-06,North,Books,Self-Help Book,4,407.37,1629.48,Bad customer service and defective item received.
ORD1100,2025-04-06,West,Clothing,T-Shirt,20,240.26,4805.2,"This is amazing, exactly what I needed."
ORD1643,2025-04-08,Central,Electronics,Smartwatch,9,353.23,3179.07,"Superb build quality, very happy with the purchase."
ORD1413,2025-04-08,West,Clothing,T-Shirt,18,376.56,6778.08,Really impressed with the performance and design.
ORD1768,2025-04-08,South,Electronics,Smartphone,18,152.84,2751.12,"Works fine, but packaging could be better."
ORD2069,2025-04-09,Central,Books,Cookbook,1,469.57,469.57,"It's okay, does the job as expected."
ORD2423,2025-04-10,West,Books,Fiction Novel,19,484.39,9203.41,"Decent quality for the price, acceptable."
ORD1603,2025-04-10,South,Clothing,Cap,13,291.7,3792.1,"Fantastic experience, product is top notch."
ORD1518,2025-04-10,South,Home & Kitchen,Blender,11,284.47,3129.17,"Works fine, but packaging could be better."
ORD2089,2025-04-10,North,Home & Kitchen,Coffee Maker,2,253.01,506.02,Bad customer service and defective item received.
ORD1346,2025-04-11,East,Home & Kitchen,Vacuum Cleaner,7,265.35,1857.45,"Great quality and fast delivery, highly recommend."
ORD1862,2025-04-11,East,Clothing,Jacket,6,313.13,1878.78,"This is amazing, exactly what I needed."
ORD2184,2025-04-12,North,Home & Kitchen,Blender,13,365.36,4749.68,"Poor quality, would not recommend this to anyone."
ORD1401,2025-04-12,Central,Home & Kitchen,Blender,1,190.77,190.77,"This is amazing, exactly what I needed."
ORD1714,2025-04-12,West,Books,Fiction Novel,2,440.11,880.22,"Fantastic experience, product is top notch."
ORD1712,2025-04-13,East,Books,Biography,8,219.5,1756.0,"It is what it is, meets basic requirements."
ORD1839,2025-04-14,West,Clothing,T-Shirt,14,93.89,1314.46,"This is amazing, exactly what I needed."
ORD1271,2025-04-14,South,Electronics,Laptop,9,362.11,3258.99,"Superb build quality, very happy with the purchase."
ORD2345,2025-04-14,South,Home & Kitchen,Blender,5,254.73,1273.65,"Fantastic experience, product is top notch."
ORD1914,2025-04-15,West,Home & Kitchen,Air Fryer,2,26.1,52.2,"Decent quality for the price, acceptable."
ORD1129,2025-04-15,East,Clothing,Sneakers,9,336.75,3030.75,"Not worth the money, quality is really bad."
ORD2451,2025-04-15,East,Home & Kitchen,Cookware Set,5,146.39,731.95,"Decent quality for the price, acceptable."
ORD1308,2025-04-16,West,Home & Kitchen,Air Fryer,6,369.06,2214.36,"Exceeded my expectations, will buy again."
ORD2247,2025-04-16,Central,Home & Kitchen,Blender,11,156.19,1718.09,"Superb build quality, very happy with the purchase."
ORD1615,2025-04-16,Central,Sports,Yoga Mat,11,347.71,3824.81,"Excellent value for money, very satisfied."
ORD2403,2025-04-16,North,Electronics,Smartphone,6,140.71,844.26,Really impressed with the performance and design.
ORD2135,2025-04-17,West,Home & Kitchen,Air Fryer,3,50.45,151.35,"Works fine, but packaging could be better."
ORD1114,2025-04-17,North,Electronics,Smartphone,4,327.38,1309.52,"This is amazing, exactly what I needed."
ORD1111,2025-04-18,Central,Books,Fiction Novel,14,36.56,511.84,Really impressed with the performance and design.
ORD1344,2025-04-19,West,Sports,Running Shoes,19,348.31,6617.89,"Absolutely love this product, works perfectly!"
ORD1288,2025-04-19,East,Electronics,Wireless Earbuds,18,217.82,3920.76,"Excellent value for money, very satisfied."
ORD1084,2025-04-20,South,Home & Kitchen,Air Fryer,19,309.06,5872.14,"Absolutely love this product, works perfectly!"
ORD2447,2025-04-20,North,Sports,Cricket Bat,14,408.61,5720.54,"This is amazing, exactly what I needed."
ORD1179,2025-04-20,West,Electronics,Smartphone,19,382.34,7264.46,"Superb build quality, very happy with the purchase."
ORD2382,2025-04-21,South,Electronics,Laptop,19,399.67,7593.73,"Product stopped working after two days, frustrating."
ORD2434,2025-04-22,West,Sports,Running Shoes,14,481.11,6735.54,"Absolutely love this product, works perfectly!"
ORD1304,2025-04-22,West,Home & Kitchen,Cookware Set,4,403.38,1613.52,"Decent quality for the price, acceptable."
ORD1749,2025-04-23,East,Books,Fiction Novel,2,60.52,121.04,"Decent quality for the price, acceptable."
ORD1242,2025-04-23,Central,Clothing,Sneakers,16,440.75,7052.0,"Great quality and fast delivery, highly recommend."
ORD2449,2025-04-24,South,Electronics,Laptop,15,145.68,2185.2,"Terrible experience, delivery was delayed a lot."
ORD1783,2025-04-25,Central,Sports,Cricket Bat,19,369.57,7021.83,"This is amazing, exactly what I needed."
ORD1572,2025-04-25,West,Books,Cookbook,15,441.96,6629.4,"Superb build quality, very happy with the purchase."
ORD2164,2025-04-25,South,Electronics,Laptop,7,85.81,600.67,"Absolutely love this product, works perfectly!"
ORD1387,2025-04-27,South,Home & Kitchen,Cookware Set,3,18.18,54.54,"This is amazing, exactly what I needed."
ORD1731,2025-04-27,East,Books,Fiction Novel,5,69.79,348.95,"Terrible experience, delivery was delayed a lot."
ORD1836,2025-04-27,North,Sports,Dumbbells,19,247.36,4699.84,"Poor quality, would not recommend this to anyone."
ORD2112,2025-04-28,North,Sports,Football,17,494.74,8410.58,"Not worth the money, quality is really bad."
ORD2113,2025-04-30,South,Clothing,Jeans,8,262.75,2102.0,"Works fine, but packaging could be better."
ORD1710,2025-04-30,West,Clothing,Sneakers,5,90.26,451.3,"Fantastic experience, product is top notch."
ORD1249,2025-04-30,East,Electronics,Smartphone,17,233.92,3976.64,"It is what it is, meets basic requirements."
ORD2258,2025-04-30,South,Clothing,Sneakers,4,353.56,1414.24,"Exceeded my expectations, will buy again."
ORD1554,2025-04-30,North,Sports,Cricket Bat,6,271.4,1628.4,"Fantastic experience, product is top notch."
ORD2414,2025-04-30,East,Electronics,Bluetooth Speaker,19,10.49,199.31,"Not worth the money, quality is really bad."
ORD1793,2025-04-30,West,Clothing,Sneakers,9,81.12,730.08,"Very disappointed, product broke within a week."
ORD1942,2025-05-01,West,Home & Kitchen,Cookware Set,8,482.02,3856.16,"Poor quality, would not recommend this to anyone."
ORD1875,2025-05-01,East,Clothing,Jeans,17,493.45,8388.65,"Fantastic experience, product is top notch."
ORD2041,2025-05-02,South,Books,Comic Book,17,449.46,7640.82,"Exceeded my expectations, will buy again."
ORD2307,2025-05-03,North,Electronics,Bluetooth Speaker,20,436.53,8730.6,"Superb build quality, very happy with the purchase."
ORD1420,2025-05-05,Central,Sports,Cricket Bat,2,52.98,105.96,"Fantastic experience, product is top notch."
ORD1340,2025-05-05,Central,Electronics,Smartwatch,19,206.39,3921.41,"Fantastic experience, product is top notch."
ORD2253,2025-05-05,South,Electronics,Smartphone,9,68.21,613.89,Really impressed with the performance and design.
ORD1844,2025-05-05,West,Sports,Football,4,231.7,926.8,"Absolutely love this product, works perfectly!"
ORD1994,2025-05-07,South,Clothing,T-Shirt,5,328.37,1641.85,"Excellent value for money, very satisfied."
ORD1586,2025-05-08,North,Books,Fiction Novel,5,451.97,2259.85,"Absolutely love this product, works perfectly!"
ORD1524,2025-05-09,Central,Books,Biography,17,392.73,6676.41,Bad customer service and defective item received.
ORD1442,2025-05-09,Central,Home & Kitchen,Cookware Set,1,221.35,221.35,"It is what it is, meets basic requirements."
ORD1115,2025-05-09,West,Books,Cookbook,16,129.43,2070.88,"Works fine, but packaging could be better."
ORD1861,2025-05-10,South,Clothing,Jacket,12,485.65,5827.8,"It's okay, does the job as expected."
ORD1238,2025-05-10,West,Clothing,Sneakers,15,109.97,1649.55,"Decent quality for the price, acceptable."
ORD2215,2025-05-10,West,Books,Self-Help Book,14,156.2,2186.8,"Superb build quality, very happy with the purchase."
ORD1358,2025-05-11,North,Electronics,Laptop,5,105.61,528.05,Really impressed with the performance and design.
ORD1422,2025-05-11,Central,Home & Kitchen,Air Fryer,12,457.21,5486.52,"Fantastic experience, product is top notch."
ORD1786,2025-05-11,East,Books,Fiction Novel,3,72.14,216.42,"This is amazing, exactly what I needed."
ORD1833,2025-05-11,North,Clothing,Jeans,17,66.87,1136.79,Bad customer service and defective item received.
ORD1854,2025-05-12,West,Home & Kitchen,Vacuum Cleaner,17,268.07,4557.19,"This is amazing, exactly what I needed."
ORD1934,2025-05-12,West,Clothing,Jacket,18,495.73,8923.14,"Absolutely love this product, works perfectly!"
ORD1936,2025-05-12,North,Books,Self-Help Book,1,37.11,37.11,"Terrible experience, delivery was delayed a lot."
ORD1191,2025-05-12,East,Clothing,Jeans,7,121.01,847.07,"Great quality and fast delivery, highly recommend."
ORD1621,2025-05-13,East,Books,Comic Book,10,132.98,1329.8,"Very disappointed, product broke within a week."
ORD1575,2025-05-13,East,Sports,Running Shoes,16,444.71,7115.36,"Exceeded my expectations, will buy again."
ORD1546,2025-05-13,West,Books,Comic Book,2,155.25,310.5,"Decent quality for the price, acceptable."
ORD1085,2025-05-14,South,Sports,Running Shoes,7,183.86,1287.02,"This is amazing, exactly what I needed."
ORD1814,2025-05-15,South,Electronics,Bluetooth Speaker,13,40.87,531.31,"This is amazing, exactly what I needed."
ORD1041,2025-05-15,Central,Clothing,Jacket,9,453.61,4082.49,"Very disappointed, product broke within a week."
ORD2035,2025-05-15,South,Home & Kitchen,Coffee Maker,1,69.94,69.94,"Absolutely love this product, works perfectly!"
ORD2100,2025-05-15,Central,Clothing,Cap,7,366.38,2564.66,"It is what it is, meets basic requirements."
ORD1909,2025-05-16,East,Electronics,Wireless Earbuds,16,123.1,1969.6,"Very disappointed, product broke within a week."
ORD2127,2025-05-17,Central,Books,Cookbook,15,236.72,3550.8,"Great quality and fast delivery, highly recommend."
ORD1540,2025-05-17,East,Electronics,Bluetooth Speaker,19,279.58,5312.02,"Superb build quality, very happy with the purchase."
ORD1154,2025-05-17,North,Sports,Cricket Bat,15,46.01,690.15,"Exceeded my expectations, will buy again."
ORD1880,2025-05-19,East,Electronics,Wireless Earbuds,3,303.46,910.38,Really impressed with the performance and design.
ORD1270,2025-05-20,Central,Sports,Football,5,427.02,2135.1,"Excellent value for money, very satisfied."
ORD2385,2025-05-20,North,Clothing,Jeans,16,32.93,526.88,"Great quality and fast delivery, highly recommend."
ORD2000,2025-05-21,North,Sports,Cricket Bat,20,470.09,9401.8,"Fantastic experience, product is top notch."
ORD2283,2025-05-22,North,Clothing,Sneakers,6,235.1,1410.6,"Poor quality, would not recommend this to anyone."
ORD1734,2025-05-23,Central,Clothing,Cap,17,367.3,6244.1,"Exceeded my expectations, will buy again."
ORD2461,2025-05-23,Central,Home & Kitchen,Coffee Maker,7,417.88,2925.16,"Works fine, but packaging could be better."
ORD1395,2025-05-23,North,Home & Kitchen,Cookware Set,15,260.28,3904.2,"Exceeded my expectations, will buy again."
ORD2301,2025-05-24,Central,Sports,Cricket Bat,18,271.55,4887.9,"Excellent value for money, very satisfied."
ORD2190,2025-05-24,South,Books,Fiction Novel,3,157.66,472.98,"It is what it is, meets basic requirements."
ORD1910,2025-05-25,North,Electronics,Wireless Earbuds,1,486.32,486.32,"Superb build quality, very happy with the purchase."
ORD1317,2025-05-26,North,Electronics,Smartphone,14,326.0,4564.0,"Great quality and fast delivery, highly recommend."
ORD2066,2025-05-27,Central,Electronics,Laptop,16,93.53,1496.48,"Exceeded my expectations, will buy again."
ORD2255,2025-05-27,East,Clothing,Jeans,1,386.02,386.02,"Superb build quality, very happy with the purchase."
ORD1717,2025-05-27,North,Sports,Cricket Bat,4,98.09,392.36,"It is what it is, meets basic requirements."
ORD2254,2025-05-28,West,Clothing,Jacket,13,74.39,967.07,"Very disappointed, product broke within a week."
ORD1231,2025-05-29,West,Clothing,Jeans,2,417.38,834.76,"This is amazing, exactly what I needed."
ORD1452,2025-05-29,North,Electronics,Smartwatch,19,451.22,8573.18,Bad customer service and defective item received.
ORD1313,2025-05-29,North,Books,Cookbook,14,405.02,5670.28,"Very disappointed, product broke within a week."
ORD1121,2025-05-29,South,Sports,Yoga Mat,19,172.68,3280.92,Really impressed with the performance and design.
ORD1196,2025-05-29,West,Sports,Running Shoes,17,215.14,3657.38,"Excellent value for money, very satisfied."
ORD2411,2025-05-30,South,Electronics,Wireless Earbuds,20,243.61,4872.2,"Excellent value for money, very satisfied."
ORD2150,2025-05-30,South,Sports,Football,19,355.27,6750.13,"Absolutely love this product, works perfectly!"
ORD1529,2025-05-30,South,Home & Kitchen,Coffee Maker,18,350.21,6303.78,"Great quality and fast delivery, highly recommend."
ORD1888,2025-05-30,South,Electronics,Smartphone,8,417.47,3339.76,"It is what it is, meets basic requirements."
ORD2321,2025-05-30,West,Electronics,Laptop,4,256.07,1024.28,"It's okay, does the job as expected."
